loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500851,APP-200914,CUST-103249,HELOC,HELOC Standard,2025-01-22,2025-01-24,90515.13,0.0945,175,True,Real Estate,5,R2,LOAN_SERVICING
LN-501150,APP-201230,CUST-102752,Auto,Auto Standard,2025-01-22,2025-01-22,46801.53,0.0715,53,True,Vehicle,27,R4,LOAN_SERVICING
LN-501190,APP-201276,CUST-105753,Credit Card,Credit Card Standard,2025-01-22,2025-01-24,9135.95,0.1833,0,False,None,20,R4,LOAN_SERVICING
LN-501605,APP-201729,CUST-105733,Auto,Auto Standard,2025-01-22,2025-01-24,16299.13,0.076,41,True,Vehicle,8,R5,LOAN_SERVICING
LN-502129,APP-202303,CUST-106936,Auto,Auto Standard,2025-01-22,2025-01-22,17358.93,0.0757,41,True,Vehicle,27,R4,LOAN_SERVICING
LN-502221,APP-202403,CUST-105223,Credit Card,Credit Card Standard,2025-01-22,2025-01-22,18608.27,0.1959,0,False,None,6,R1,LOAN_SERVICING
LN-502319,APP-202512,CUST-103809,HELOC,HELOC Standard,2025-01-22,2025-01-22,85876.84,0.0662,64,True,Real Estate,6,R1,LOAN_SERVICING
LN-502651,APP-202875,CUST-104904,Personal,Personal Standard,2025-01-22,2025-01-23,27571.14,0.1369,26,False,None,2,R5,LOAN_SERVICING
LN-503185,APP-203452,CUST-105173,Auto,Auto Standard,2025-01-22,2025-01-22,12525.9,0.1043,38,True,Vehicle,11,R4,LOAN_SERVICING
LN-504417,APP-204785,CUST-106450,Credit Card,Credit Card Standard,2025-01-22,2025-01-23,15155.02,0.2196,0,False,None,14,R2,LOAN_SERVICING
LN-505150,APP-205596,CUST-105684,Auto,Auto Standard,2025-01-22,2025-01-23,32170.64,0.1041,42,True,Vehicle,17,R4,LOAN_SERVICING
LN-505156,APP-205602,CUST-105946,Auto,Auto Standard,2025-01-22,2025-01-22,19736.45,0.11,49,True,Vehicle,28,R3,LOAN_SERVICING
LN-505692,APP-206188,CUST-105708,Personal,Personal Standard,2025-01-22,2025-01-24,27270.11,0.2034,49,False,None,13,R4,LOAN_SERVICING
LN-506103,APP-206629,CUST-101950,Personal,Personal Standard,2025-01-22,2025-01-24,5730.25,0.1128,27,False,None,7,R4,LOAN_SERVICING
LN-506191,APP-206722,CUST-106932,HELOC,HELOC Standard,2025-01-22,2025-01-23,146086.51,0.064,74,True,Real Estate,5,R3,LOAN_SERVICING
LN-506281,APP-206825,CUST-100781,Auto,Auto Standard,2025-01-22,2025-01-24,16783.79,0.0588,66,True,Vehicle,11,R4,LOAN_SERVICING
LN-506729,APP-207312,CUST-104775,Personal,Personal Standard,2025-01-22,2025-01-24,2969.14,0.0814,12,False,None,12,R6,LOAN_SERVICING
LN-507362,APP-207992,CUST-106398,Personal,Personal Standard,2025-01-22,2025-01-22,32616.69,0.2134,45,False,None,20,R4,LOAN_SERVICING
LN-507411,APP-208047,CUST-107388,Auto,Auto Standard,2025-01-22,2025-01-22,28062.77,0.0606,47,True,Vehicle,27,R5,LOAN_SERVICING
LN-507829,APP-208495,CUST-107102,Auto,Auto Standard,2025-01-22,2025-01-24,54419.95,0.0542,39,True,Vehicle,1,R3,LOAN_SERVICING
LN-507848,APP-208515,CUST-100429,Auto,Auto Standard,2025-01-22,2025-01-23,30944.31,0.0744,55,True,Vehicle,21,R2,LOAN_SERVICING
LN-508319,APP-209023,CUST-104819,Auto,Auto Standard,2025-01-22,2025-01-23,22468.43,0.072,59,True,Vehicle,2,R4,LOAN_SERVICING
LN-508398,APP-209110,CUST-106757,Auto,Auto Standard,2025-01-22,2025-01-24,51844.97,0.0784,68,True,Vehicle,27,R5,LOAN_SERVICING
LN-508748,APP-209491,CUST-101264,Credit Card,Credit Card Standard,2025-01-22,2025-01-23,13996.07,0.2432,0,False,None,7,R3,LOAN_SERVICING
LN-508934,APP-209688,CUST-105080,Auto,Auto Standard,2025-01-22,2025-01-23,53061.57,0.0988,63,True,Vehicle,27,R3,LOAN_SERVICING
LN-509465,APP-210268,CUST-103802,Auto,Auto Standard,2025-01-22,2025-01-22,18931.67,0.0599,43,True,Vehicle,1,R4,LOAN_SERVICING
LN-509589,APP-210397,CUST-101790,Credit Card,Credit Card Standard,2025-01-22,2025-01-23,14391.37,0.2389,0,False,None,17,R5,LOAN_SERVICING
LN-509876,APP-210716,CUST-104264,Credit Card,Credit Card Standard,2025-01-22,2025-01-24,8271.4,0.165,0,False,None,24,R1,LOAN_SERVICING
LN-510000,APP-210852,CUST-101398,Mortgage,Mortgage Standard,2025-01-22,2025-01-22,285029.04,0.0649,232,True,Real Estate,1,R4,LOAN_SERVICING
LN-510014,APP-210868,CUST-107369,Mortgage,Mortgage Standard,2025-01-22,2025-01-23,189705.06,0.0555,212,True,Real Estate,20,R1,LOAN_SERVICING
