contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000093,LN-500175,CUST-101728,2025-05-17,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000132,LN-500242,CUST-103837,2025-05-17,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000135,LN-500248,CUST-100186,2025-05-17,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000415,LN-500767,CUST-102002,2025-05-17,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000509,LN-500919,CUST-100982,2025-05-17,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000587,LN-501044,CUST-103341,2025-05-17,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000905,LN-501745,CUST-101178,2025-05-17,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001155,LN-502290,CUST-103391,2025-05-17,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001624,LN-503211,CUST-102937,2025-05-17,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001712,LN-503379,CUST-102343,2025-05-17,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001772,LN-503477,CUST-104655,2025-05-17,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002567,LN-505023,CUST-100128,2025-05-17,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002608,LN-505118,CUST-101185,2025-05-17,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002817,LN-505506,CUST-104841,2025-05-17,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003147,LN-506271,CUST-104751,2025-05-17,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003376,LN-506685,CUST-103408,2025-05-17,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003680,LN-507274,CUST-103131,2025-05-17,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
