loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500290,APP-200310,CUST-104294,HELOC,HELOC Standard,2025-05-25,2025-05-26,128551.94,0.0623,140,True,Real Estate,25,R3,LOAN_SERVICING
LN-500375,APP-200400,CUST-101820,Auto,Auto Standard,2025-05-25,2025-05-27,29383.1,0.0956,47,True,Vehicle,24,R7,LOAN_SERVICING
LN-500515,APP-200548,CUST-101877,Personal,Personal Standard,2025-05-25,2025-05-26,9251.79,0.151,12,False,None,24,R1,LOAN_SERVICING
LN-501883,APP-202034,CUST-103360,Auto,Auto Standard,2025-05-25,2025-05-27,31770.37,0.0904,43,True,Vehicle,1,R2,LOAN_SERVICING
LN-502906,APP-203146,CUST-103341,HELOC,HELOC Standard,2025-05-25,2025-05-25,77361.24,0.0793,126,True,Real Estate,21,R3,LOAN_SERVICING
LN-503531,APP-203829,CUST-103354,Auto,Auto Standard,2025-05-25,2025-05-26,48181.81,0.0928,56,True,Vehicle,8,R3,LOAN_SERVICING
LN-503894,APP-204221,CUST-105917,Credit Card,Credit Card Standard,2025-05-25,2025-05-25,5590.76,0.2459,0,False,None,24,R4,LOAN_SERVICING
LN-503930,APP-204261,CUST-105920,Credit Card,Credit Card Standard,2025-05-25,2025-05-27,17797.39,0.1869,0,False,None,3,R4,LOAN_SERVICING
LN-503999,APP-204338,CUST-100461,Credit Card,Credit Card Standard,2025-05-25,2025-05-25,9313.65,0.2386,0,False,None,17,R4,LOAN_SERVICING
LN-504009,APP-204349,CUST-101973,Auto,Auto Standard,2025-05-25,2025-05-27,23032.64,0.0697,67,True,Vehicle,28,R3,LOAN_SERVICING
LN-504123,APP-204478,CUST-105422,Auto,Auto Standard,2025-05-25,2025-05-27,46640.37,0.1056,64,True,Vehicle,12,R1,LOAN_SERVICING
LN-504462,APP-204834,CUST-107355,Auto,Auto Standard,2025-05-25,2025-05-26,40393.12,0.0717,55,True,Vehicle,24,R3,LOAN_SERVICING
LN-504726,APP-205124,CUST-103643,Auto,Auto Standard,2025-05-25,2025-05-26,15178.08,0.108,68,True,Vehicle,8,R2,LOAN_SERVICING
LN-504985,APP-205412,CUST-107240,Auto,Auto Standard,2025-05-25,2025-05-26,20232.14,0.0915,61,True,Vehicle,2,R1,LOAN_SERVICING
LN-504989,APP-205416,CUST-103706,Credit Card,Credit Card Standard,2025-05-25,2025-05-26,9899.24,0.2041,0,False,None,28,R2,LOAN_SERVICING
LN-505473,APP-205943,CUST-100792,Auto,Auto Standard,2025-05-25,2025-05-27,54101.12,0.0539,45,True,Vehicle,2,R4,LOAN_SERVICING
LN-505958,APP-206472,CUST-107131,Auto,Auto Standard,2025-05-25,2025-05-27,38864.94,0.0946,67,True,Vehicle,4,R3,LOAN_SERVICING
LN-507278,APP-207900,CUST-105704,Auto,Auto Standard,2025-05-25,2025-05-26,49769.43,0.1043,41,True,Vehicle,19,R3,LOAN_SERVICING
LN-507396,APP-208029,CUST-101754,Personal,Personal Standard,2025-05-25,2025-05-26,18821.91,0.1203,38,False,None,27,R2,LOAN_SERVICING
LN-507647,APP-208303,CUST-105650,Credit Card,Credit Card Standard,2025-05-25,2025-05-27,16688.53,0.2166,0,False,None,13,R3,LOAN_SERVICING
LN-507923,APP-208594,CUST-101531,Credit Card,Credit Card Standard,2025-05-25,2025-05-25,5037.34,0.2283,0,False,None,18,R1,LOAN_SERVICING
LN-508114,APP-208801,CUST-104685,Personal,Personal Standard,2025-05-25,2025-05-25,20479.17,0.1416,58,False,None,9,R3,LOAN_SERVICING
LN-508450,APP-209170,CUST-107091,Auto,Auto Standard,2025-05-25,2025-05-25,26205.51,0.0874,53,True,Vehicle,1,R3,LOAN_SERVICING
LN-508560,APP-209288,CUST-103259,Credit Card,Credit Card Standard,2025-05-25,2025-05-27,9939.27,0.1515,0,False,None,10,R4,LOAN_SERVICING
LN-508834,APP-209581,CUST-106730,Personal,Personal Standard,2025-05-25,2025-05-26,13017.99,0.173,57,False,None,18,R2,LOAN_SERVICING
LN-509334,APP-210121,CUST-102849,Personal,Personal Standard,2025-05-25,2025-05-25,3787.43,0.2042,44,False,None,12,R3,LOAN_SERVICING
LN-509849,APP-210687,CUST-101671,Auto,Auto Standard,2025-05-25,2025-05-25,15304.6,0.0649,40,True,Vehicle,5,R6,LOAN_SERVICING
