loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-502645,APP-202868,CUST-101475,Credit Card,Credit Card Standard,2025-03-07,2025-03-09,20582.59,0.1879,0,False,None,8,R4,LOAN_SERVICING
LN-502705,APP-202931,CUST-103180,HELOC,HELOC Standard,2025-03-07,2025-03-07,113967.04,0.0887,92,True,Real Estate,8,R1,LOAN_SERVICING
LN-504362,APP-204728,CUST-104562,Credit Card,Credit Card Standard,2025-03-07,2025-03-07,15905.28,0.214,0,False,None,18,R2,LOAN_SERVICING
LN-504454,APP-204825,CUST-104950,Auto,Auto Standard,2025-03-07,2025-03-07,40876.9,0.0806,38,True,Vehicle,3,R5,LOAN_SERVICING
LN-504742,APP-205141,CUST-103072,Auto,Auto Standard,2025-03-07,2025-03-09,19156.93,0.0976,53,True,Vehicle,2,R2,LOAN_SERVICING
LN-504919,APP-205333,CUST-106739,Personal,Personal Standard,2025-03-07,2025-03-07,34105.63,0.1714,32,False,None,7,R1,LOAN_SERVICING
LN-505652,APP-206143,CUST-102656,Credit Card,Credit Card Standard,2025-03-07,2025-03-09,12324.51,0.1887,0,False,None,2,R3,LOAN_SERVICING
LN-505685,APP-206181,CUST-102304,Auto,Auto Standard,2025-03-07,2025-03-09,49026.8,0.06,58,True,Vehicle,7,R4,LOAN_SERVICING
LN-506007,APP-206527,CUST-105291,Auto,Auto Standard,2025-03-07,2025-03-07,19655.92,0.0491,63,True,Vehicle,12,R4,LOAN_SERVICING
LN-506131,APP-206659,CUST-101015,Auto,Auto Standard,2025-03-07,2025-03-08,17653.6,0.0817,46,True,Vehicle,10,R1,LOAN_SERVICING
LN-506280,APP-206824,CUST-104036,Personal,Personal Standard,2025-03-07,2025-03-09,7309.67,0.138,42,False,None,15,R2,LOAN_SERVICING
LN-506314,APP-206859,CUST-104993,Credit Card,Credit Card Standard,2025-03-07,2025-03-07,22409.46,0.2382,0,False,None,25,R3,LOAN_SERVICING
LN-506357,APP-206915,CUST-105742,Personal,Personal Standard,2025-03-07,2025-03-07,23305.03,0.1611,59,False,None,11,R7,LOAN_SERVICING
LN-506599,APP-207171,CUST-103022,Credit Card,Credit Card Standard,2025-03-07,2025-03-07,13389.05,0.1966,0,False,None,20,R4,LOAN_SERVICING
LN-506691,APP-207269,CUST-105571,Auto,Auto Standard,2025-03-07,2025-03-09,46434.35,0.0906,47,True,Vehicle,19,R4,LOAN_SERVICING
LN-506888,APP-207478,CUST-103453,Personal,Personal Standard,2025-03-07,2025-03-08,34141.18,0.1103,21,False,None,4,R1,LOAN_SERVICING
LN-507306,APP-207933,CUST-104327,Auto,Auto Standard,2025-03-07,2025-03-07,53779.85,0.0798,53,True,Vehicle,12,R3,LOAN_SERVICING
LN-507484,APP-208129,CUST-103734,Auto,Auto Standard,2025-03-07,2025-03-07,27340.4,0.0491,43,True,Vehicle,9,R5,LOAN_SERVICING
LN-507976,APP-208652,CUST-106100,Auto,Auto Standard,2025-03-07,2025-03-08,29518.25,0.0502,56,True,Vehicle,9,R2,LOAN_SERVICING
LN-508351,APP-209058,CUST-100950,Personal,Personal Standard,2025-03-07,2025-03-08,33190.72,0.1742,36,False,None,13,R6,LOAN_SERVICING
LN-508446,APP-209166,CUST-107350,Credit Card,Credit Card Standard,2025-03-07,2025-03-08,2676.75,0.1646,0,False,None,12,R3,LOAN_SERVICING
LN-508579,APP-209310,CUST-101409,Auto,Auto Standard,2025-03-07,2025-03-07,12275.12,0.0577,71,True,Vehicle,10,R6,LOAN_SERVICING
LN-508641,APP-209375,CUST-101287,Personal,Personal Standard,2025-03-07,2025-03-07,29930.26,0.2075,33,False,None,26,R1,LOAN_SERVICING
