application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200308,CUST-101279,Auto,51248.62,R1,2024-07-23,Approved,2024-07-25,RISK_ENGINE
APP-200406,CUST-107578,Credit Card,8071.16,R3,2024-07-23,Approved,2024-07-25,RISK_ENGINE
APP-200413,CUST-102278,Personal,32118.85,R4,2024-07-23,Approved,2024-07-24,RISK_ENGINE
APP-200569,CUST-105062,Auto,45105.99,R3,2024-07-23,Approved,2024-07-27,RISK_ENGINE
APP-200997,CUST-101675,HELOC,142266.65,R2,2024-07-23,Approved,2024-07-27,RISK_ENGINE
APP-201125,CUST-101075,Personal,4827.99,R3,2024-07-23,Approved,2024-07-27,RISK_ENGINE
APP-201782,CUST-102691,Personal,14089.78,R6,2024-07-23,Approved,2024-07-24,RISK_ENGINE
APP-202316,CUST-105451,Credit Card,2321.16,R1,2024-07-23,Approved,2024-07-24,RISK_ENGINE
APP-202656,CUST-107713,Auto,47380.48,R3,2024-07-23,Approved,2024-07-26,RISK_ENGINE
APP-203356,CUST-100812,Auto,32851.01,R5,2024-07-23,Approved,2024-07-25,RISK_ENGINE
APP-203830,CUST-105772,Personal,31705.69,R1,2024-07-23,Approved,2024-07-26,RISK_ENGINE
APP-204199,CUST-107861,Personal,34646.8,R3,2024-07-23,Approved,2024-07-27,RISK_ENGINE
APP-204360,CUST-107492,Credit Card,7597.12,R6,2024-07-23,Approved,2024-07-27,RISK_ENGINE
APP-204855,CUST-104912,Auto,50659.98,R4,2024-07-23,Approved,2024-07-25,RISK_ENGINE
APP-205463,CUST-106535,Personal,11541.0,R3,2024-07-23,Approved,2024-07-26,RISK_ENGINE
APP-205621,CUST-103135,HELOC,91480.27,R4,2024-07-23,Approved,2024-07-24,RISK_ENGINE
APP-205710,CUST-105021,Credit Card,19459.17,R3,2024-07-23,Approved,2024-07-25,RISK_ENGINE
APP-205843,CUST-102517,Auto,40310.09,R5,2024-07-23,Approved,2024-07-27,RISK_ENGINE
APP-207457,CUST-107302,Auto,18797.51,R6,2024-07-23,Approved,2024-07-24,RISK_ENGINE
APP-208022,CUST-104181,Personal,15198.91,R3,2024-07-23,Approved,2024-07-25,RISK_ENGINE
APP-208878,CUST-103641,Credit Card,8733.68,R5,2024-07-23,Approved,2024-07-26,RISK_ENGINE
APP-209234,CUST-107485,Auto,40877.1,R4,2024-07-23,Approved,2024-07-24,RISK_ENGINE
APP-210860,CUST-101513,Auto,52944.47,R2,2024-07-23,Approved,2024-07-26,RISK_ENGINE
