loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500032,APP-200035,CUST-100299,Auto,Auto Standard,2025-02-18,2025-02-19,12882.89,0.0471,63,True,Vehicle,23,R2,LOAN_SERVICING
LN-500088,APP-200094,CUST-105727,Personal,Personal Standard,2025-02-18,2025-02-20,25752.98,0.1287,18,False,None,21,R3,LOAN_SERVICING
LN-501003,APP-201072,CUST-107420,Auto,Auto Standard,2025-02-18,2025-02-19,13079.2,0.0476,37,True,Vehicle,2,R4,LOAN_SERVICING
LN-501058,APP-201130,CUST-103911,Auto,Auto Standard,2025-02-18,2025-02-20,9869.64,0.1028,63,True,Vehicle,10,R6,LOAN_SERVICING
LN-501136,APP-201215,CUST-107401,Auto,Auto Standard,2025-02-18,2025-02-19,50425.74,0.0521,62,True,Vehicle,22,R5,LOAN_SERVICING
LN-501400,APP-201505,CUST-102831,Personal,Personal Standard,2025-02-18,2025-02-19,16376.07,0.0881,36,False,None,12,R4,LOAN_SERVICING
LN-501984,APP-202143,CUST-106644,Credit Card,Credit Card Standard,2025-02-18,2025-02-19,9171.37,0.2352,0,False,None,1,R3,LOAN_SERVICING
LN-502715,APP-202944,CUST-104253,Personal,Personal Standard,2025-02-18,2025-02-20,8715.77,0.1673,40,False,None,19,R5,LOAN_SERVICING
LN-503054,APP-203305,CUST-103890,Personal,Personal Standard,2025-02-18,2025-02-20,30021.23,0.1337,28,False,None,28,R3,LOAN_SERVICING
LN-503108,APP-203369,CUST-105388,Auto,Auto Standard,2025-02-18,2025-02-20,37911.99,0.0937,65,True,Vehicle,4,R5,LOAN_SERVICING
LN-503916,APP-204246,CUST-104493,Auto,Auto Standard,2025-02-18,2025-02-18,48098.53,0.0885,67,True,Vehicle,6,R2,LOAN_SERVICING
LN-504321,APP-204684,CUST-103040,Personal,Personal Standard,2025-02-18,2025-02-20,23800.55,0.16,47,False,None,8,R3,LOAN_SERVICING
LN-504636,APP-205021,CUST-102401,Auto,Auto Standard,2025-02-18,2025-02-18,32273.27,0.0525,40,True,Vehicle,7,R4,LOAN_SERVICING
LN-504950,APP-205371,CUST-105343,Auto,Auto Standard,2025-02-18,2025-02-18,54002.98,0.0665,44,True,Vehicle,6,R2,LOAN_SERVICING
LN-505196,APP-205647,CUST-102521,Auto,Auto Standard,2025-02-18,2025-02-19,33938.16,0.1004,36,True,Vehicle,9,R3,LOAN_SERVICING
LN-506335,APP-206886,CUST-107014,Auto,Auto Standard,2025-02-18,2025-02-18,11948.01,0.0452,65,True,Vehicle,27,R5,LOAN_SERVICING
LN-506344,APP-206897,CUST-105982,Personal,Personal Standard,2025-02-18,2025-02-19,25956.85,0.1836,16,False,None,19,R3,LOAN_SERVICING
LN-506624,APP-207197,CUST-101341,Personal,Personal Standard,2025-02-18,2025-02-20,13690.7,0.1948,24,False,None,2,R2,LOAN_SERVICING
LN-507265,APP-207885,CUST-103255,Auto,Auto Standard,2025-02-18,2025-02-20,47346.09,0.1065,65,True,Vehicle,4,R2,LOAN_SERVICING
LN-507506,APP-208155,CUST-101954,Credit Card,Credit Card Standard,2025-02-18,2025-02-19,8152.34,0.1928,0,False,None,25,R4,LOAN_SERVICING
LN-508513,APP-209236,CUST-101016,Auto,Auto Standard,2025-02-18,2025-02-19,10095.36,0.1001,52,True,Vehicle,3,R1,LOAN_SERVICING
LN-509802,APP-210635,CUST-105447,Mortgage,Mortgage Standard,2025-02-18,2025-02-18,412358.84,0.0732,189,True,Real Estate,12,R1,LOAN_SERVICING
LN-509804,APP-210638,CUST-101928,Personal,Personal Standard,2025-02-18,2025-02-20,21890.79,0.1908,13,False,None,22,R6,LOAN_SERVICING
LN-509933,APP-210775,CUST-104191,Auto,Auto Standard,2025-02-18,2025-02-19,25933.61,0.0539,69,True,Vehicle,24,R5,LOAN_SERVICING
