loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501068,APP-201141,CUST-105069,Auto,Auto Standard,2024-03-18,2024-03-18,33356.43,0.0845,46,True,Vehicle,28,R3,LOAN_SERVICING
LN-501156,APP-201236,CUST-103409,Auto,Auto Standard,2024-03-18,2024-03-18,51686.01,0.0494,39,True,Vehicle,25,R1,LOAN_SERVICING
LN-501765,APP-201911,CUST-106192,Personal,Personal Standard,2024-03-18,2024-03-19,9158.64,0.1876,37,False,None,3,R6,LOAN_SERVICING
LN-501878,APP-202029,CUST-102188,Personal,Personal Standard,2024-03-18,2024-03-19,26961.09,0.1342,56,False,None,1,R5,LOAN_SERVICING
LN-502678,APP-202902,CUST-100215,Auto,Auto Standard,2024-03-18,2024-03-20,40786.85,0.0956,41,True,Vehicle,21,R3,LOAN_SERVICING
LN-505919,APP-206431,CUST-101377,Personal,Personal Standard,2024-03-18,2024-03-20,8302.77,0.1233,39,False,None,9,R4,LOAN_SERVICING
LN-506006,APP-206526,CUST-102032,Credit Card,Credit Card Standard,2024-03-18,2024-03-19,24141.45,0.228,0,False,None,21,R5,LOAN_SERVICING
LN-506088,APP-206612,CUST-102317,Auto,Auto Standard,2024-03-18,2024-03-18,9394.12,0.0839,63,True,Vehicle,2,R5,LOAN_SERVICING
LN-506133,APP-206662,CUST-104213,Mortgage,Mortgage Standard,2024-03-18,2024-03-20,153526.05,0.0591,226,True,Real Estate,5,R4,LOAN_SERVICING
LN-506385,APP-206947,CUST-103362,Auto,Auto Standard,2024-03-18,2024-03-19,37737.88,0.0572,53,True,Vehicle,26,R4,LOAN_SERVICING
LN-506607,APP-207180,CUST-106654,Mortgage,Mortgage Standard,2024-03-18,2024-03-20,168469.41,0.0738,231,True,Real Estate,11,R2,LOAN_SERVICING
LN-506946,APP-207542,CUST-106264,HELOC,HELOC Standard,2024-03-18,2024-03-19,114052.08,0.0612,71,True,Real Estate,6,R4,LOAN_SERVICING
LN-507143,APP-207756,CUST-104531,HELOC,HELOC Standard,2024-03-18,2024-03-18,90052.03,0.089,106,True,Real Estate,25,R2,LOAN_SERVICING
LN-508877,APP-209626,CUST-102846,Personal,Personal Standard,2024-03-18,2024-03-18,6488.8,0.1806,33,False,None,5,R1,LOAN_SERVICING
LN-508887,APP-209636,CUST-104544,Credit Card,Credit Card Standard,2024-03-18,2024-03-20,17081.0,0.1861,0,False,None,19,R6,LOAN_SERVICING
LN-508972,APP-209727,CUST-101871,Auto,Auto Standard,2024-03-18,2024-03-20,17819.49,0.0949,54,True,Vehicle,18,R3,LOAN_SERVICING
LN-509293,APP-210079,CUST-104613,Auto,Auto Standard,2024-03-18,2024-03-18,10209.98,0.1003,60,True,Vehicle,3,R2,LOAN_SERVICING
