contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000372,LN-500685,CUST-106963,2025-06-13,COL-1111,OUTBOUND_CALL,Outbound,Right Party Contact,True,523.0,False,CALL_CENTER,False
CTC-60000469,LN-500843,CUST-106906,2025-06-13,COL-1085,OUTBOUND_CALL,Outbound,Right Party Contact,True,572.0,False,CALL_CENTER,False
CTC-60000834,LN-501600,CUST-107767,2025-06-13,COL-1100,OUTBOUND_CALL,Outbound,Right Party Contact,True,609.0,False,CALL_CENTER,False
CTC-60000887,LN-501724,CUST-105504,2025-06-13,COL-1104,OUTBOUND_CALL,Outbound,Busy,False,35.0,False,CALL_CENTER,False
CTC-60001001,LN-501908,CUST-101107,2025-06-13,COL-1073,OUTBOUND_CALL,Outbound,Right Party Contact,True,143.0,False,CALL_CENTER,False
CTC-60002256,LN-504422,CUST-103396,2025-06-13,COL-1056,OUTBOUND_CALL,Outbound,Right Party Contact,True,382.0,False,CALL_CENTER,False
CTC-60003912,LN-507753,CUST-100023,2025-06-13,COL-1073,OUTBOUND_CALL,Outbound,No Answer,False,17.0,False,CALL_CENTER,False
CTC-60004025,LN-507960,CUST-107733,2025-06-13,COL-1079,OUTBOUND_CALL,Outbound,Right Party Contact,True,313.0,False,CALL_CENTER,False
CTC-60005234,LN-500383,CUST-101274,2025-06-13,COL-1014,OUTBOUND_CALL,Outbound,Right Party Contact,True,536.0,False,CALL_CENTER,False
CTC-60005440,LN-500993,CUST-100047,2025-06-13,COL-1080,OUTBOUND_CALL,Outbound,Voicemail,False,17.0,False,CALL_CENTER,False
CTC-60005664,LN-501582,CUST-102813,2025-06-13,COL-1102,OUTBOUND_CALL,Outbound,Right Party Contact,True,480.0,False,CALL_CENTER,False
CTC-60005698,LN-501622,CUST-105369,2025-06-13,COL-1118,OUTBOUND_CALL,Outbound,Right Party Contact,True,607.0,False,CALL_CENTER,False
CTC-60006254,LN-503114,CUST-107352,2025-06-13,COL-1080,OUTBOUND_CALL,Outbound,Right Party Contact,True,672.0,False,CALL_CENTER,False
CTC-60006601,LN-503988,CUST-100229,2025-06-13,COL-1046,OUTBOUND_CALL,Outbound,Right Party Contact,True,122.0,False,CALL_CENTER,False
CTC-60006887,LN-504775,CUST-107493,2025-06-13,COL-1115,OUTBOUND_CALL,Outbound,Wrong Party,False,31.0,False,CALL_CENTER,False
CTC-60006960,LN-505023,CUST-100128,2025-06-13,COL-1007,OUTBOUND_CALL,Outbound,No Answer,False,35.0,False,CALL_CENTER,False
CTC-60007425,LN-506493,CUST-102433,2025-06-13,COL-1046,OUTBOUND_CALL,Outbound,Right Party Contact,True,631.0,False,CALL_CENTER,False
CTC-60007792,LN-507496,CUST-100633,2025-06-13,COL-1009,OUTBOUND_CALL,Outbound,Right Party Contact,True,63.0,False,CALL_CENTER,False
CTC-60008657,LN-509623,CUST-103750,2025-06-13,COL-1007,OUTBOUND_CALL,Outbound,No Answer,False,36.0,False,CALL_CENTER,False
CTC-60008712,LN-509767,CUST-104839,2025-06-13,COL-1050,OUTBOUND_CALL,Outbound,No Answer,False,40.0,False,CALL_CENTER,False
CTC-60009769,LN-503154,CUST-104307,2025-06-13,COL-1091,OUTBOUND_CALL,Outbound,Right Party Contact,True,156.0,False,CALL_CENTER,False
CTC-60009968,LN-503737,CUST-101157,2025-06-13,COL-1086,OUTBOUND_CALL,Outbound,No Answer,False,39.0,False,CALL_CENTER,False
CTC-60010558,LN-505589,CUST-104359,2025-06-13,COL-1029,OUTBOUND_CALL,Outbound,Right Party Contact,True,600.0,False,CALL_CENTER,False
CTC-60010664,LN-505913,CUST-101800,2025-06-13,COL-1058,OUTBOUND_CALL,Outbound,Right Party Contact,True,296.0,False,CALL_CENTER,False
CTC-60010759,LN-506279,CUST-104353,2025-06-13,COL-1049,OUTBOUND_CALL,Outbound,Right Party Contact,True,418.0,False,CALL_CENTER,False
CTC-60010779,LN-506373,CUST-101724,2025-06-13,COL-1037,OUTBOUND_CALL,Outbound,Right Party Contact,True,575.0,False,CALL_CENTER,False
CTC-60010995,LN-507309,CUST-103592,2025-06-13,COL-1047,OUTBOUND_CALL,Outbound,Right Party Contact,True,566.0,False,CALL_CENTER,False
CTC-60011386,LN-508549,CUST-105697,2025-06-13,COL-1053,OUTBOUND_CALL,Outbound,Wrong Party,False,17.0,False,CALL_CENTER,False
CTC-60011501,LN-508910,CUST-107369,2025-06-13,COL-1095,OUTBOUND_CALL,Outbound,Right Party Contact,True,165.0,False,CALL_CENTER,False
CTC-60011756,LN-509779,CUST-100373,2025-06-13,COL-1032,OUTBOUND_CALL,Outbound,No Answer,False,17.0,False,CALL_CENTER,False
CTC-60012579,LN-501537,CUST-100694,2025-06-13,COL-1084,OUTBOUND_CALL,Outbound,Right Party Contact,True,226.0,False,CALL_CENTER,False
CTC-60012716,LN-501727,CUST-102226,2025-06-13,COL-1045,OUTBOUND_CALL,Outbound,No Answer,False,40.0,False,CALL_CENTER,False
CTC-60012802,LN-501869,CUST-100950,2025-06-13,COL-1108,OUTBOUND_CALL,Outbound,Right Party Contact,True,404.0,False,CALL_CENTER,False
CTC-60013378,LN-503117,CUST-102869,2025-06-13,COL-1012,OUTBOUND_CALL,Outbound,Right Party Contact,True,138.0,True,CALL_CENTER,False
CTC-60013936,LN-503797,CUST-100743,2025-06-13,COL-1097,OUTBOUND_CALL,Outbound,No Answer,False,35.0,False,CALL_CENTER,False
CTC-60014753,LN-505204,CUST-102027,2025-06-13,COL-1003,OUTBOUND_CALL,Outbound,No Answer,False,28.0,False,CALL_CENTER,False
CTC-60015995,LN-507465,CUST-103560,2025-06-13,COL-1026,OUTBOUND_CALL,Outbound,Right Party Contact,True,680.0,False,CALL_CENTER,False
CTC-60016010,LN-507541,CUST-103036,2025-06-13,COL-1093,OUTBOUND_CALL,Outbound,No Answer,False,44.0,False,CALL_CENTER,False
CTC-60016498,LN-508059,CUST-103076,2025-06-13,COL-1039,OUTBOUND_CALL,Outbound,Right Party Contact,True,308.0,False,CALL_CENTER,False
CTC-60017406,LN-509563,CUST-104903,2025-06-13,COL-1092,OUTBOUND_CALL,Outbound,Right Party Contact,True,565.0,False,CALL_CENTER,False
CTC-60017429,LN-509574,CUST-103907,2025-06-13,COL-1055,OUTBOUND_CALL,Outbound,Right Party Contact,True,429.0,False,CALL_CENTER,False
