loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500897,APP-200962,CUST-102683,Auto,Auto Standard,2024-02-23,2024-02-24,11302.98,0.0778,63,True,Vehicle,23,R5,LOAN_SERVICING
LN-501194,APP-201280,CUST-104610,Credit Card,Credit Card Standard,2024-02-23,2024-02-24,2759.35,0.2537,0,False,None,12,R3,LOAN_SERVICING
LN-501250,APP-201342,CUST-102233,Auto,Auto Standard,2024-02-23,2024-02-23,39621.68,0.0527,42,True,Vehicle,3,R3,LOAN_SERVICING
LN-501694,APP-201829,CUST-106852,Credit Card,Credit Card Standard,2024-02-23,2024-02-24,2328.46,0.2493,0,False,None,16,R4,LOAN_SERVICING
LN-502348,APP-202541,CUST-107610,Auto,Auto Standard,2024-02-23,2024-02-23,27422.31,0.0652,52,True,Vehicle,16,R4,LOAN_SERVICING
LN-502564,APP-202779,CUST-107473,Personal,Personal Standard,2024-02-23,2024-02-24,4757.0,0.1533,20,False,None,24,R2,LOAN_SERVICING
LN-502872,APP-203110,CUST-105331,Mortgage,Mortgage Standard,2024-02-23,2024-02-24,142602.86,0.0599,336,True,Real Estate,4,R6,LOAN_SERVICING
LN-503026,APP-203277,CUST-102589,Auto,Auto Standard,2024-02-23,2024-02-25,21059.34,0.0849,68,True,Vehicle,3,R1,LOAN_SERVICING
LN-503563,APP-203863,CUST-102490,Credit Card,Credit Card Standard,2024-02-23,2024-02-23,18895.12,0.2111,0,False,None,28,R1,LOAN_SERVICING
LN-503639,APP-203946,CUST-101432,Auto,Auto Standard,2024-02-23,2024-02-23,18413.11,0.0773,47,True,Vehicle,13,R1,LOAN_SERVICING
LN-504195,APP-204554,CUST-104623,Credit Card,Credit Card Standard,2024-02-23,2024-02-25,17582.93,0.1975,0,False,None,6,R2,LOAN_SERVICING
LN-504530,APP-204905,CUST-102116,Credit Card,Credit Card Standard,2024-02-23,2024-02-24,17210.0,0.2358,0,False,None,27,R3,LOAN_SERVICING
LN-504961,APP-205382,CUST-107155,Personal,Personal Standard,2024-02-23,2024-02-23,20624.71,0.1906,28,False,None,1,R2,LOAN_SERVICING
LN-505118,APP-205563,CUST-101185,Auto,Auto Standard,2024-02-23,2024-02-25,15434.96,0.091,68,True,Vehicle,4,R7,LOAN_SERVICING
LN-506117,APP-206644,CUST-107309,Personal,Personal Standard,2024-02-23,2024-02-23,5079.87,0.2107,35,False,None,10,R1,LOAN_SERVICING
LN-506248,APP-206790,CUST-102119,Credit Card,Credit Card Standard,2024-02-23,2024-02-24,21745.64,0.1768,0,False,None,28,R1,LOAN_SERVICING
LN-506806,APP-207392,CUST-105913,Auto,Auto Standard,2024-02-23,2024-02-24,22989.29,0.0666,60,True,Vehicle,5,R2,LOAN_SERVICING
LN-506859,APP-207447,CUST-101609,Credit Card,Credit Card Standard,2024-02-23,2024-02-24,18319.4,0.2378,0,False,None,14,R1,LOAN_SERVICING
LN-508314,APP-209017,CUST-102581,HELOC,HELOC Standard,2024-02-23,2024-02-25,68370.3,0.0648,92,True,Real Estate,5,R1,LOAN_SERVICING
LN-509151,APP-209924,CUST-105302,Auto,Auto Standard,2024-02-23,2024-02-23,9648.82,0.0729,57,True,Vehicle,1,R6,LOAN_SERVICING
LN-509863,APP-210701,CUST-101803,Personal,Personal Standard,2024-02-23,2024-02-25,13689.47,0.0853,41,False,None,15,R2,LOAN_SERVICING
