loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500115,APP-200123,CUST-103800,Auto,Auto Standard,2024-06-26,2024-06-26,47594.25,0.0711,63,True,Vehicle,10,R1,LOAN_SERVICING
LN-500123,APP-200132,CUST-105563,Personal,Personal Standard,2024-06-26,2024-06-26,21311.04,0.1852,25,False,None,16,R4,LOAN_SERVICING
LN-500500,APP-200531,CUST-102779,HELOC,HELOC Standard,2024-06-26,2024-06-26,145409.02,0.0606,156,True,Real Estate,18,R3,LOAN_SERVICING
LN-500936,APP-201002,CUST-100373,Auto,Auto Standard,2024-06-26,2024-06-28,13086.36,0.0799,51,True,Vehicle,13,R6,LOAN_SERVICING
LN-500988,APP-201057,CUST-101973,Personal,Personal Standard,2024-06-26,2024-06-26,24476.0,0.2127,20,False,None,23,R3,LOAN_SERVICING
LN-501499,APP-201613,CUST-105211,Auto,Auto Standard,2024-06-26,2024-06-28,39245.57,0.0559,39,True,Vehicle,4,R5,LOAN_SERVICING
LN-501868,APP-202019,CUST-104393,Auto,Auto Standard,2024-06-26,2024-06-26,34138.11,0.0563,46,True,Vehicle,13,R6,LOAN_SERVICING
LN-501888,APP-202039,CUST-103041,Credit Card,Credit Card Standard,2024-06-26,2024-06-27,7670.37,0.1562,0,False,None,20,R2,LOAN_SERVICING
LN-503274,APP-203549,CUST-104061,Credit Card,Credit Card Standard,2024-06-26,2024-06-27,19174.69,0.2418,0,False,None,3,R3,LOAN_SERVICING
LN-503333,APP-203614,CUST-104241,HELOC,HELOC Standard,2024-06-26,2024-06-28,21960.18,0.0704,157,True,Real Estate,8,R2,LOAN_SERVICING
LN-504256,APP-204618,CUST-102597,Credit Card,Credit Card Standard,2024-06-26,2024-06-26,7663.84,0.1998,0,False,None,20,R5,LOAN_SERVICING
LN-504332,APP-204695,CUST-103568,Personal,Personal Standard,2024-06-26,2024-06-27,5912.75,0.1162,40,False,None,11,R3,LOAN_SERVICING
LN-504364,APP-204730,CUST-103237,Credit Card,Credit Card Standard,2024-06-26,2024-06-26,16931.94,0.1647,0,False,None,21,R5,LOAN_SERVICING
LN-504724,APP-205122,CUST-100192,Personal,Personal Standard,2024-06-26,2024-06-28,16907.26,0.092,41,False,None,8,R4,LOAN_SERVICING
LN-505139,APP-205584,CUST-106916,Credit Card,Credit Card Standard,2024-06-26,2024-06-26,4411.87,0.2011,0,False,None,25,R5,LOAN_SERVICING
LN-505371,APP-205836,CUST-104660,Personal,Personal Standard,2024-06-26,2024-06-26,25658.93,0.0893,22,False,None,26,R4,LOAN_SERVICING
LN-506411,APP-206974,CUST-107783,Auto,Auto Standard,2024-06-26,2024-06-28,26084.4,0.1005,55,True,Vehicle,3,R4,LOAN_SERVICING
LN-507171,APP-207785,CUST-101668,Auto,Auto Standard,2024-06-26,2024-06-27,39048.13,0.0827,49,True,Vehicle,23,R2,LOAN_SERVICING
LN-507793,APP-208457,CUST-105544,Personal,Personal Standard,2024-06-26,2024-06-28,18376.79,0.1309,52,False,None,14,R1,LOAN_SERVICING
LN-508056,APP-208735,CUST-106963,Auto,Auto Standard,2024-06-26,2024-06-26,43403.49,0.0511,57,True,Vehicle,26,R6,LOAN_SERVICING
LN-508876,APP-209625,CUST-106653,Personal,Personal Standard,2024-06-26,2024-06-28,8370.74,0.1883,34,False,None,21,R7,LOAN_SERVICING
LN-509107,APP-209877,CUST-104107,Auto,Auto Standard,2024-06-26,2024-06-27,15259.31,0.0797,58,True,Vehicle,21,R7,LOAN_SERVICING
LN-509549,APP-210356,CUST-100842,Auto,Auto Standard,2024-06-26,2024-06-26,46080.57,0.0913,57,True,Vehicle,26,R4,LOAN_SERVICING
LN-509884,APP-210725,CUST-103371,Auto,Auto Standard,2024-06-26,2024-06-26,10350.01,0.068,65,True,Vehicle,24,R4,LOAN_SERVICING
