payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9009033,LN-507130,CUST-101340,2025-02-09,366.52,366.52,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-19,True,False
PMT-9009092,LN-505564,CUST-102886,2025-02-10,1049.64,1049.64,Scheduled,Debit Card,Posted,False,False,,2025-02-10,2025-02-19,True,False
PMT-9009108,LN-500239,CUST-106761,2025-02-10,876.11,876.11,Scheduled,ACH,Posted,False,False,,2025-02-10,2025-02-19,True,False
PMT-9009155,LN-505846,CUST-100739,2025-02-10,217.37,217.37,Scheduled,ACH,Posted,False,False,,2025-02-10,2025-02-19,True,False
PMT-9009478,LN-505792,CUST-102075,2025-02-11,162.49,162.49,Scheduled,ACH,Posted,False,False,,2025-02-11,2025-02-19,True,False
PMT-9009606,LN-502336,CUST-105891,2025-02-12,1337.93,1337.93,Scheduled,Cash,Posted,False,False,,2025-02-12,2025-02-19,True,False
PMT-9009693,LN-507324,CUST-101280,2025-02-12,382.49,0.0,Extra,Cash,Posted,False,False,,2025-02-12,2025-02-19,True,False
PMT-9009700,LN-504071,CUST-100349,2025-02-12,913.85,913.85,Scheduled,ACH,Posted,False,False,,2025-02-12,2025-02-19,True,False
PMT-9009931,LN-504321,CUST-103040,2025-02-13,370.85,0.0,Extra,Wire,Posted,False,False,,2025-02-13,2025-02-19,True,False
PMT-9010146,LN-504015,CUST-101335,2025-02-14,62.89,62.89,Scheduled,Check,Posted,False,False,,2025-02-14,2025-02-19,True,False
PMT-9010312,LN-500403,CUST-104906,2025-02-15,424.07,424.07,Scheduled,Wire,Posted,False,False,,2025-02-15,2025-02-19,True,False
PMT-9010366,LN-502119,CUST-106322,2025-02-15,322.82,322.82,Scheduled,Cash,Posted,False,False,,2025-02-15,2025-02-19,True,False
PMT-9010440,LN-504016,CUST-103527,2025-02-15,1069.61,1069.61,Scheduled,ACH,Posted,False,False,,2025-02-15,2025-02-19,True,False
PMT-9010589,LN-506067,CUST-102472,2025-02-16,812.99,812.99,Scheduled,ACH,Posted,False,False,,2025-02-16,2025-02-19,True,False
PMT-9010597,LN-502879,CUST-103375,2025-02-16,559.59,559.59,Scheduled,ACH,Posted,False,False,,2025-02-16,2025-02-19,True,False
PMT-9010609,LN-505397,CUST-106357,2025-02-16,357.27,357.27,Scheduled,Check,Posted,False,False,,2025-02-16,2025-02-19,True,False
PMT-9010800,LN-502455,CUST-103553,2025-02-17,471.39,471.39,Scheduled,ACH,Posted,False,False,,2025-02-17,2025-02-19,True,False
PMT-9011281,LN-506449,CUST-106250,2025-02-19,780.52,780.52,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011282,LN-506569,CUST-100057,2025-02-19,26.48,26.48,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011283,LN-505123,CUST-101601,2025-02-19,943.4,943.4,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011284,LN-500813,CUST-106414,2025-02-19,915.22,915.22,Scheduled,Debit Card,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011285,LN-507182,CUST-100419,2025-02-19,359.99,0.0,Extra,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011286,LN-501272,CUST-107165,2025-02-19,54.85,54.85,Scheduled,Check,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011287,LN-508941,CUST-100499,2025-02-19,259.39,0.0,Extra,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011288,LN-508939,CUST-101413,2025-02-19,391.83,391.83,Scheduled,Debit Card,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011289,LN-504680,CUST-100867,2025-02-19,1013.22,1013.22,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011290,LN-507384,CUST-100320,2025-02-19,461.1,461.1,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011291,LN-507126,CUST-106473,2025-02-19,266.63,266.63,Scheduled,Debit Card,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011292,LN-506764,CUST-105118,2025-02-19,687.7,687.7,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011293,LN-505434,CUST-104367,2025-02-19,157.96,157.96,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011294,LN-500604,CUST-103013,2025-02-19,1396.28,1396.28,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011296,LN-509426,CUST-102103,2025-02-19,746.53,746.53,Scheduled,ACH,Posted,False,False,,2025-02-19,2025-02-19,False,False
PMT-9011297,LN-501265,CUST-105841,2025-02-19,744.88,744.88,Scheduled,Debit Card,Posted,False,False,,2025-02-19,2025-02-19,False,False
