application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200169,CUST-100528,Auto,19406.64,R6,2024-02-17,Declined,2024-02-19,RISK_ENGINE
APP-200969,CUST-100370,Personal,21553.46,R4,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-201315,CUST-104782,Auto,54608.66,R3,2024-02-17,Approved,2024-02-20,RISK_ENGINE
APP-201576,CUST-103508,Auto,14517.29,R5,2024-02-17,Approved,2024-02-21,RISK_ENGINE
APP-201897,CUST-107234,Auto,38482.23,R4,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-202633,CUST-100975,Personal,19951.97,R2,2024-02-17,Approved,2024-02-21,RISK_ENGINE
APP-204119,CUST-100571,Auto,10399.41,R1,2024-02-17,Declined,2024-02-21,RISK_ENGINE
APP-204152,CUST-106969,HELOC,46406.51,R3,2024-02-17,Approved,2024-02-19,RISK_ENGINE
APP-204289,CUST-103891,Auto,31512.69,R4,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-204471,CUST-101282,Auto,33892.05,R5,2024-02-17,Approved,2024-02-19,RISK_ENGINE
APP-204639,CUST-100240,Credit Card,6932.3,R1,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-204657,CUST-105878,Personal,14459.68,R4,2024-02-17,Approved,2024-02-19,RISK_ENGINE
APP-205399,CUST-102082,Personal,31731.72,R1,2024-02-17,Declined,2024-02-19,RISK_ENGINE
APP-205459,CUST-102195,Auto,17271.8,R3,2024-02-17,Approved,2024-02-20,RISK_ENGINE
APP-205893,CUST-104879,Personal,10894.07,R2,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-206161,CUST-105252,Personal,30908.83,R5,2024-02-17,Declined,2024-02-19,RISK_ENGINE
APP-206758,CUST-100063,Auto,25318.45,R7,2024-02-17,Approved,2024-02-20,RISK_ENGINE
APP-207199,CUST-107276,Personal,10861.95,R1,2024-02-17,Approved,2024-02-20,RISK_ENGINE
APP-207833,CUST-106901,Auto,42621.23,R1,2024-02-17,Approved,2024-02-21,RISK_ENGINE
APP-209528,CUST-102474,Personal,13751.88,R2,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-210095,CUST-101940,Credit Card,846.84,R2,2024-02-17,Approved,2024-02-18,RISK_ENGINE
APP-210476,CUST-101321,Personal,22597.78,R6,2024-02-17,Declined,2024-02-20,RISK_ENGINE
APP-210502,CUST-103055,Auto,27931.1,R3,2024-02-17,Approved,2024-02-20,RISK_ENGINE
APP-210669,CUST-105099,Auto,11711.22,R2,2024-02-17,Approved,2024-02-18,RISK_ENGINE
