application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200304,CUST-102704,Credit Card,1876.78,R6,2024-02-25,Approved,2024-02-27,RISK_ENGINE
APP-200305,CUST-105329,HELOC,123149.6,R2,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-200604,CUST-106494,Auto,14687.99,R1,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-201262,CUST-107771,Auto,39520.17,R3,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-201550,CUST-105412,Mortgage,135220.54,R4,2024-02-25,Approved,2024-02-27,RISK_ENGINE
APP-201713,CUST-102650,Credit Card,10977.04,R4,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-204176,CUST-102644,Auto,37100.76,R2,2024-02-25,Approved,2024-02-27,RISK_ENGINE
APP-204462,CUST-102830,Auto,43283.49,R3,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-204525,CUST-102687,Auto,41685.63,R5,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-205471,CUST-106097,Auto,10891.4,R3,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-206083,CUST-101044,Personal,27778.27,R7,2024-02-25,Approved,2024-02-27,RISK_ENGINE
APP-206452,CUST-107100,HELOC,108980.84,R4,2024-02-25,Approved,2024-02-27,RISK_ENGINE
APP-206499,CUST-105757,Auto,33305.21,R4,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-206551,CUST-105843,Mortgage,293810.67,R1,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-207624,CUST-100624,Mortgage,280458.63,R4,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-207793,CUST-101749,Personal,13120.25,R3,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-208551,CUST-107706,Auto,38612.59,R3,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-208817,CUST-106938,Auto,37183.4,R7,2024-02-25,Approved,2024-02-26,RISK_ENGINE
APP-209262,CUST-106411,Credit Card,2923.27,R7,2024-02-25,Approved,2024-02-26,RISK_ENGINE
APP-209333,CUST-102056,Mortgage,482865.6,R1,2024-02-25,Approved,2024-02-29,RISK_ENGINE
APP-209481,CUST-104659,Auto,14676.63,R4,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-209817,CUST-106258,Mortgage,619238.84,R4,2024-02-25,Approved,2024-02-26,RISK_ENGINE
APP-209833,CUST-106844,Auto,53678.35,R2,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-210011,CUST-100352,Auto,34552.65,R3,2024-02-25,Declined,2024-02-29,RISK_ENGINE
APP-210179,CUST-105379,Auto,46711.99,R3,2024-02-25,Declined,2024-02-28,RISK_ENGINE
APP-210378,CUST-103567,HELOC,57556.42,R1,2024-02-25,Approved,2024-02-28,RISK_ENGINE
APP-210827,CUST-104805,Auto,8754.95,R4,2024-02-25,Approved,2024-02-28,RISK_ENGINE
