loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500027,APP-200030,CUST-103608,Auto,Auto Standard,2024-08-04,2024-08-04,20172.16,0.1019,62,True,Vehicle,7,R2,LOAN_SERVICING
LN-500670,APP-200719,CUST-106538,Credit Card,Credit Card Standard,2024-08-04,2024-08-06,15569.79,0.1992,0,False,None,24,R1,LOAN_SERVICING
LN-500781,APP-200837,CUST-104782,Auto,Auto Standard,2024-08-04,2024-08-04,10355.94,0.0578,45,True,Vehicle,27,R6,LOAN_SERVICING
LN-501015,APP-201084,CUST-101435,Credit Card,Credit Card Standard,2024-08-04,2024-08-06,7703.89,0.2469,0,False,None,21,R4,LOAN_SERVICING
LN-501734,APP-201877,CUST-104786,Personal,Personal Standard,2024-08-04,2024-08-04,26311.67,0.1607,29,False,None,6,R4,LOAN_SERVICING
LN-501978,APP-202137,CUST-104473,Personal,Personal Standard,2024-08-04,2024-08-05,21057.21,0.1797,47,False,None,3,R3,LOAN_SERVICING
LN-502224,APP-202406,CUST-101728,Auto,Auto Standard,2024-08-04,2024-08-06,31498.66,0.0997,40,True,Vehicle,11,R2,LOAN_SERVICING
LN-502289,APP-202477,CUST-107802,Auto,Auto Standard,2024-08-04,2024-08-06,8359.94,0.0944,46,True,Vehicle,28,R1,LOAN_SERVICING
LN-502760,APP-202990,CUST-102081,Auto,Auto Standard,2024-08-04,2024-08-04,42636.43,0.0855,40,True,Vehicle,17,R2,LOAN_SERVICING
LN-502781,APP-203012,CUST-104537,Auto,Auto Standard,2024-08-04,2024-08-05,22185.31,0.1067,69,True,Vehicle,2,R3,LOAN_SERVICING
LN-503297,APP-203576,CUST-102860,Auto,Auto Standard,2024-08-04,2024-08-05,51626.63,0.0791,37,True,Vehicle,20,R4,LOAN_SERVICING
LN-503528,APP-203826,CUST-103175,Mortgage,Mortgage Standard,2024-08-04,2024-08-06,177927.89,0.0559,251,True,Real Estate,23,R1,LOAN_SERVICING
LN-504087,APP-204436,CUST-106826,Credit Card,Credit Card Standard,2024-08-04,2024-08-06,2316.79,0.1516,0,False,None,15,R7,LOAN_SERVICING
LN-504323,APP-204686,CUST-104557,Auto,Auto Standard,2024-08-04,2024-08-06,47323.14,0.0647,63,True,Vehicle,28,R2,LOAN_SERVICING
LN-504337,APP-204701,CUST-105759,Credit Card,Credit Card Standard,2024-08-04,2024-08-06,2404.63,0.2428,0,False,None,25,R3,LOAN_SERVICING
LN-504505,APP-204880,CUST-105178,Auto,Auto Standard,2024-08-04,2024-08-05,9108.74,0.1002,71,True,Vehicle,23,R4,LOAN_SERVICING
LN-504507,APP-204882,CUST-101087,Personal,Personal Standard,2024-08-04,2024-08-04,31284.51,0.1655,43,False,None,25,R4,LOAN_SERVICING
LN-504576,APP-204956,CUST-100795,Credit Card,Credit Card Standard,2024-08-04,2024-08-06,1933.7,0.1815,0,False,None,1,R4,LOAN_SERVICING
LN-504678,APP-205070,CUST-105126,Personal,Personal Standard,2024-08-04,2024-08-06,33803.07,0.1095,38,False,None,14,R3,LOAN_SERVICING
LN-506317,APP-206863,CUST-106461,Personal,Personal Standard,2024-08-04,2024-08-04,2680.66,0.1952,52,False,None,24,R6,LOAN_SERVICING
LN-506536,APP-207106,CUST-102718,Mortgage,Mortgage Standard,2024-08-04,2024-08-06,648505.38,0.0574,217,True,Real Estate,28,R2,LOAN_SERVICING
LN-506775,APP-207361,CUST-104600,Auto,Auto Standard,2024-08-04,2024-08-04,23181.0,0.0655,36,True,Vehicle,6,R5,LOAN_SERVICING
LN-507017,APP-207615,CUST-103215,Auto,Auto Standard,2024-08-04,2024-08-06,20994.21,0.0626,49,True,Vehicle,18,R4,LOAN_SERVICING
LN-507236,APP-207854,CUST-103913,Auto,Auto Standard,2024-08-04,2024-08-06,23485.37,0.0853,56,True,Vehicle,13,R1,LOAN_SERVICING
LN-509410,APP-210205,CUST-106954,Auto,Auto Standard,2024-08-04,2024-08-04,50785.23,0.0966,67,True,Vehicle,17,R2,LOAN_SERVICING
LN-509899,APP-210740,CUST-100531,Auto,Auto Standard,2024-08-04,2024-08-04,36572.2,0.0765,69,True,Vehicle,21,R6,LOAN_SERVICING
