application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200909,CUST-103043,Mortgage,627497.1,R4,2024-05-19,Approved,2024-05-23,RISK_ENGINE
APP-203788,CUST-102291,Personal,31171.2,R5,2024-05-19,Declined,2024-05-20,RISK_ENGINE
APP-203947,CUST-103259,Auto,40943.4,R4,2024-05-19,Approved,2024-05-20,RISK_ENGINE
APP-204627,CUST-107662,Personal,21238.13,R3,2024-05-19,Approved,2024-05-22,RISK_ENGINE
APP-204670,CUST-102478,Auto,48751.62,R4,2024-05-19,Approved,2024-05-20,RISK_ENGINE
APP-205407,CUST-105905,Auto,50059.84,R2,2024-05-19,Declined,2024-05-22,RISK_ENGINE
APP-206105,CUST-103535,Credit Card,10148.66,R4,2024-05-19,Approved,2024-05-20,RISK_ENGINE
APP-206134,CUST-107805,Auto,31345.66,R5,2024-05-19,Approved,2024-05-23,RISK_ENGINE
APP-206479,CUST-101568,Personal,34748.53,R4,2024-05-19,Approved,2024-05-21,RISK_ENGINE
APP-207033,CUST-107955,Auto,40629.91,R3,2024-05-19,Approved,2024-05-20,RISK_ENGINE
APP-207656,CUST-101441,Auto,34442.0,R1,2024-05-19,Approved,2024-05-20,RISK_ENGINE
APP-207691,CUST-103561,Personal,25433.57,R4,2024-05-19,Declined,2024-05-23,RISK_ENGINE
APP-208333,CUST-100830,Auto,21990.61,R1,2024-05-19,Approved,2024-05-23,RISK_ENGINE
APP-208455,CUST-100298,Personal,17638.44,R3,2024-05-19,Approved,2024-05-21,RISK_ENGINE
APP-208609,CUST-107238,Auto,12563.12,R5,2024-05-19,Approved,2024-05-20,RISK_ENGINE
APP-208863,CUST-107777,Credit Card,20697.4,R3,2024-05-19,Approved,2024-05-21,RISK_ENGINE
APP-209269,CUST-106457,Auto,10629.78,R3,2024-05-19,Approved,2024-05-21,RISK_ENGINE
APP-209968,CUST-107231,Credit Card,19428.47,R6,2024-05-19,Approved,2024-05-22,RISK_ENGINE
APP-210507,CUST-107007,Personal,20426.09,R6,2024-05-19,Approved,2024-05-20,RISK_ENGINE
