loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500018,APP-200020,CUST-101203,Auto,Auto Standard,2025-06-03,2025-06-04,9472.86,0.0519,39,True,Vehicle,15,R5,LOAN_SERVICING
LN-500118,APP-200127,CUST-107281,Personal,Personal Standard,2025-06-03,2025-06-05,13288.53,0.2103,21,False,None,14,R3,LOAN_SERVICING
LN-500263,APP-200282,CUST-105658,Credit Card,Credit Card Standard,2025-06-03,2025-06-03,20672.9,0.2191,0,False,None,23,R4,LOAN_SERVICING
LN-500447,APP-200477,CUST-105859,Auto,Auto Standard,2025-06-03,2025-06-04,8528.23,0.0598,62,True,Vehicle,5,R4,LOAN_SERVICING
LN-501346,APP-201446,CUST-105353,Auto,Auto Standard,2025-06-03,2025-06-04,41947.25,0.0519,42,True,Vehicle,13,R1,LOAN_SERVICING
LN-504702,APP-205099,CUST-103547,Auto,Auto Standard,2025-06-03,2025-06-03,39998.53,0.0627,38,True,Vehicle,13,R3,LOAN_SERVICING
LN-504966,APP-205390,CUST-104830,Mortgage,Mortgage Standard,2025-06-03,2025-06-05,624771.25,0.066,194,True,Real Estate,11,R4,LOAN_SERVICING
LN-506183,APP-206714,CUST-102211,Personal,Personal Standard,2025-06-03,2025-06-04,23419.87,0.2184,18,False,None,22,R3,LOAN_SERVICING
LN-506240,APP-206782,CUST-104295,Auto,Auto Standard,2025-06-03,2025-06-03,35012.54,0.0561,44,True,Vehicle,26,R3,LOAN_SERVICING
LN-506673,APP-207248,CUST-106130,Auto,Auto Standard,2025-06-03,2025-06-03,11950.47,0.0859,51,True,Vehicle,11,R1,LOAN_SERVICING
LN-507293,APP-207916,CUST-107191,Auto,Auto Standard,2025-06-03,2025-06-04,46367.58,0.0605,40,True,Vehicle,7,R7,LOAN_SERVICING
LN-507358,APP-207988,CUST-102646,Personal,Personal Standard,2025-06-03,2025-06-04,8430.14,0.0929,29,False,None,16,R3,LOAN_SERVICING
LN-507668,APP-208325,CUST-107371,Auto,Auto Standard,2025-06-03,2025-06-04,30746.59,0.1034,69,True,Vehicle,7,R1,LOAN_SERVICING
LN-508028,APP-208705,CUST-105876,Auto,Auto Standard,2025-06-03,2025-06-05,42606.04,0.0521,42,True,Vehicle,8,R3,LOAN_SERVICING
LN-508382,APP-209091,CUST-100318,Personal,Personal Standard,2025-06-03,2025-06-05,30227.82,0.1743,41,False,None,1,R4,LOAN_SERVICING
LN-509126,APP-209898,CUST-100573,Personal,Personal Standard,2025-06-03,2025-06-03,3921.23,0.2123,43,False,None,12,R6,LOAN_SERVICING
LN-509394,APP-210187,CUST-106926,Credit Card,Credit Card Standard,2025-06-03,2025-06-05,21038.21,0.1632,0,False,None,3,R5,LOAN_SERVICING
LN-509715,APP-210540,CUST-104762,Auto,Auto Standard,2025-06-03,2025-06-05,18778.36,0.068,42,True,Vehicle,7,R4,LOAN_SERVICING
